train_acc,train_loss,val_acc,val_loss
0.61944,1.291761,0.7883544303797468,0.65668744
0.80564,0.5873729,0.8260759493670887,0.49818826
0.8327,0.49296734,0.838860759493671,0.4609853
0.84738,0.4438123,0.8403164556962024,0.45042178
0.85621,0.41140708,0.849620253164557,0.40974417
0.86321,0.38674295,0.8681645569620252,0.37240088
0.86906,0.3692375,0.8645569620253164,0.3849225
0.87319,0.35511017,0.8759493670886078,0.35121608
0.87731,0.3406184,0.8805696202531645,0.33680233
0.88128,0.32807535,0.879746835443038,0.3385339
0.88476,0.3181955,0.8760126582278481,0.34442693
0.88627,0.30960876,0.8843670886075948,0.32898808
0.88895,0.3017269,0.8843037974683544,0.33331922
0.8919900000000001,0.29352435,0.8813291139240507,0.3306295
0.8945599999999999,0.28446507,0.8852531645569622,0.31940904
0.89607,0.27839792,0.8863924050632912,0.32380873
0.89798,0.2728364,0.8854430379746837,0.3245289
0.8990600000000001,0.26591957,0.8870886075949367,0.3262204
0.90133,0.25943413,0.8849367088607595,0.322571
0.9036700000000001,0.25387347,0.885253164556962,0.32650393
0.90503,0.24704239,0.8875949367088608,0.31876364
0.90638,0.24191733,0.8864556962025316,0.32870764
0.90774,0.23867956,0.8856329113924051,0.32434955
0.90963,0.2319735,0.8854430379746834,0.33497044
0.91072,0.22739258,0.8922151898734177,0.3194345
0.9129400000000001,0.2240545,0.8803797468354432,0.34650016
0.9145899999999999,0.21866539,0.8773417721518988,0.35001987
0.91476,0.21449196,0.885253164556962,0.34049836
0.9162100000000001,0.20992512,0.8843037974683546,0.3407619
0.91727,0.20772116,0.8810759493670887,0.34389138
0.91901,0.20227185,0.8812658227848104,0.35503373
0.92064,0.19823891,0.8858227848101264,0.34918395
0.92198,0.19410731,0.8848101265822784,0.35383314
0.92294,0.19045547,0.8819620253164558,0.37112936
0.92304,0.18831338,0.885379746835443,0.3633834
0.92479,0.18370019,0.8828481012658228,0.36340708
0.9256899999999999,0.18208286,0.8813924050632913,0.3826999
0.92717,0.17800696,0.8835443037974685,0.38542095
0.9283999999999999,0.1737768,0.8836075949367089,0.39707184
0.9294999999999999,0.17156284,0.8788607594936709,0.3855756
0.93029,0.16897577,0.8802531645569621,0.38800186
0.9319999999999999,0.1641767,0.8838607594936712,0.38299677
0.9320999999999999,0.16273876,0.8783544303797468,0.41079423
0.93288,0.16062962,0.8817721518987341,0.40631142
0.9348899999999999,0.1546393,0.8745569620253165,0.4314215
0.9353499999999999,0.15374514,0.8841139240506329,0.4228978
0.93695,0.15096147,0.8809493670886076,0.43590632
0.93655,0.14988655,0.8776582278481012,0.4423238
0.9394499999999999,0.1445769,0.877974683544304,0.44855282
0.93858,0.14625101,0.8781645569620253,0.4571611
0.9405899999999999,0.14111361,0.8770886075949368,0.45619684
0.94044,0.13969089,0.8772151898734178,0.45953596
0.94274,0.13552967,0.8789873417721519,0.47616327
0.94277,0.13476686,0.8760759493670887,0.47035822
0.9441999999999999,0.13172814,0.8781012658227849,0.48602855
0.9437499999999999,0.13105057,0.878607594936709,0.4917547
0.94489,0.12898052,0.8790506329113925,0.4918744
0.94626,0.12698656,0.8766455696202533,0.5223429
0.9478199999999999,0.12352572,0.8768987341772153,0.52593577
0.94796,0.12306384,0.8778481012658229,0.530669
0.94861,0.12180276,0.8770886075949368,0.52076876
0.94951,0.12022889,0.876772151898734,0.5419338
0.95038,0.117197774,0.8728481012658229,0.58171195
0.9509,0.11526679,0.8756329113924051,0.54758203
0.95102,0.114524305,0.8777215189873419,0.5762661
0.95223,0.11249852,0.8756962025316457,0.5648125
0.95227,0.11160728,0.8724050632911393,0.57454497
0.9523599999999999,0.11104448,0.8767721518987341,0.5907873
0.9524199999999999,0.11160792,0.8743037974683545,0.5929517
0.95424,0.10768375,0.8742405063291139,0.5887755
0.9553299999999999,0.10372334,0.8726582278481012,0.60581726
0.95554,0.10508564,0.8706329113924051,0.6188524
0.9565699999999999,0.10250142,0.8723417721518988,0.60696524
0.9565699999999999,0.10199906,0.8754430379746835,0.6248941
0.95727,0.099945754,0.868987341772152,0.61871356
0.9576299999999999,0.09975741,0.8732911392405063,0.6341536
0.9571400000000001,0.10042638,0.8686708860759493,0.65903133
0.95887,0.096786745,0.870379746835443,0.6588589
0.95909,0.09685104,0.8700632911392406,0.67417735
0.9597899999999999,0.09435652,0.8696835443037976,0.6825038
0.9603299999999999,0.09383426,0.8711392405063291,0.6787223
0.96088,0.092228524,0.8691139240506328,0.68142456
0.9608700000000001,0.09245021,0.8740506329113924,0.6857655
0.9613400000000001,0.09140999,0.8712025316455695,0.67209363
0.9620700000000001,0.08995745,0.8719620253164556,0.68991
0.96197,0.09029071,0.8734810126582278,0.7166162
0.9623800000000001,0.08910896,0.8724683544303798,0.7264487
0.9623600000000001,0.08801153,0.8722784810126581,0.71591455
0.9643100000000001,0.0840737,0.8741772151898735,0.7225347
0.96246,0.08866858,0.8710759493670885,0.7314925
0.96411,0.08557413,0.8722784810126584,0.72565275
0.96486,0.08259181,0.8713924050632912,0.747408
0.9649500000000001,0.082130544,0.8712025316455697,0.7584594
0.9651200000000001,0.082291655,0.8705696202531644,0.8142987
0.9653299999999999,0.08271118,0.870379746835443,0.7831114
0.9657899999999999,0.08109399,0.8703797468354431,0.7728476
0.96556,0.08174295,0.8691139240506328,0.79551685
0.9663400000000002,0.07950372,0.8698101265822785,0.8036664
0.9658900000000001,0.0809006,0.8728481012658228,0.7769698
0.9674200000000001,0.07724385,0.8743670886075949,0.8118261
