train_acc,train_loss,val_acc,val_loss
0.7227899999999999,0.9101044,0.8320253164556961,0.48853332
0.8457100000000001,0.4461728,0.8584177215189873,0.397432
0.86344,0.38544676,0.8679746835443038,0.37507606
0.87126,0.35663775,0.8677215189873417,0.35757127
0.87843,0.3338679,0.8746835443037974,0.3360673
0.88368,0.31784466,0.8798101265822784,0.33886975
0.8874500000000001,0.30490357,0.8790506329113923,0.33589852
0.89105,0.29372168,0.8860759493670886,0.31832418
0.8936900000000001,0.28262708,0.885253164556962,0.32796523
0.8971500000000001,0.27265114,0.8799367088607594,0.3269235
0.9001099999999999,0.26481956,0.8818354430379746,0.3306284
0.9008700000000001,0.25799888,0.8870253164556963,0.32193562
0.90317,0.2491496,0.8851265822784812,0.3307695
0.9066400000000001,0.24404453,0.8841139240506329,0.32738587
0.9078600000000001,0.23758039,0.8830379746835442,0.32728833
0.9091800000000001,0.23237406,0.8825316455696203,0.3392145
0.9102299999999999,0.22664176,0.8861392405063291,0.3207845
0.91274,0.22026266,0.8843037974683546,0.33357477
0.91445,0.21582969,0.8813291139240507,0.33066124
0.9158699999999999,0.21067724,0.8847468354430381,0.33074647
0.91725,0.20610304,0.8866455696202532,0.333699
0.9186,0.20184918,0.8824683544303797,0.3437816
0.91904,0.20012784,0.8830379746835442,0.3332167
0.92131,0.19431198,0.8818354430379746,0.35658187
0.92182,0.19113915,0.8817088607594937,0.35985762
0.9228399999999999,0.18764262,0.8798734177215191,0.36313054
0.92518,0.18298063,0.8737974683544304,0.39057815
0.92513,0.18222311,0.8851265822784812,0.36367133
0.9265899999999999,0.1785937,0.8819620253164558,0.36930323
0.92672,0.17632587,0.8794303797468354,0.3593093
0.9294099999999998,0.17138898,0.8817088607594938,0.37796736
0.93034,0.16898197,0.8803797468354432,0.384847
0.93174,0.16673322,0.875,0.41077548
0.93328,0.16284801,0.8771518987341772,0.38607338
0.93416,0.15977424,0.879620253164557,0.3879584
0.9343499999999999,0.15890515,0.8806329113924052,0.38598713
0.93403,0.15900546,0.8785443037974684,0.4133999
0.9363899999999998,0.1539353,0.8784810126582279,0.40168637
0.9374599999999998,0.15087043,0.8744936708860759,0.417691
0.9381299999999999,0.14931378,0.8748101265822785,0.4223597
0.93974,0.14627378,0.8704430379746834,0.4266485
0.9390999999999999,0.14620556,0.8712658227848101,0.4143511
0.94011,0.14451194,0.8784810126582279,0.4129047
0.9410299999999999,0.14265372,0.8791139240506328,0.4238896
0.94192,0.1399862,0.875,0.43690988
0.94241,0.13951775,0.867721518987342,0.44166043
0.94348,0.13720615,0.8762658227848102,0.44366843
0.94452,0.13279258,0.8732911392405065,0.4525971
0.9456199999999999,0.13162078,0.8732278481012656,0.45385042
0.9442899999999999,0.13318047,0.8762025316455696,0.4577892
0.94584,0.1312977,0.8752531645569621,0.46151212
0.9466199999999999,0.12860937,0.8733544303797469,0.4594746
0.9464699999999999,0.12865897,0.8754430379746835,0.46470353
0.9480799999999999,0.12457366,0.8729113924050632,0.4676878
0.9488399999999999,0.123750515,0.8748734177215189,0.4733851
0.94787,0.12591252,0.8756329113924052,0.47039205
0.9494,0.12182178,0.8732911392405065,0.47997722
0.9500899999999999,0.12151351,0.875,0.4810173
0.9509,0.1182675,0.8785443037974684,0.4862537
0.9508899999999999,0.11884433,0.8726582278481012,0.5153483
0.9509299999999999,0.1188468,0.874873417721519,0.49267337
0.95077,0.11849239,0.8736075949367089,0.48667127
0.9527100000000001,0.11368861,0.8701898734177214,0.5169885
0.9514,0.11619751,0.8737974683544304,0.49916962
0.9531899999999999,0.11369498,0.8723417721518988,0.5038486
0.9529899999999999,0.11361961,0.8735443037974683,0.50534624
0.9533299999999999,0.11310259,0.8720886075949369,0.49490327
0.95343,0.11235643,0.8701898734177216,0.5083927
0.9524799999999999,0.1131594,0.8723417721518987,0.5058242
0.95525,0.10888494,0.8712025316455697,0.504268
0.95413,0.110691436,0.871645569620253,0.5122332
0.9548399999999999,0.10990947,0.8683544303797468,0.55709594
0.9559099999999999,0.10663196,0.8672784810126583,0.5606247
0.9552200000000001,0.108579956,0.8720886075949367,0.54541653
0.95545,0.10695328,0.8674683544303797,0.54012054
0.95529,0.10756889,0.8681645569620254,0.5537841
0.9566,0.104947634,0.8653797468354432,0.5585956
0.95496,0.10886286,0.8736075949367089,0.5251138
0.9568399999999999,0.10477078,0.87,0.54843026
0.95807,0.1031547,0.8699999999999999,0.5309685
0.95776,0.10385631,0.8625949367088609,0.5480302
0.9572,0.103317834,0.8684177215189874,0.53767645
0.9576999999999999,0.10281259,0.8682278481012659,0.56680936
0.95912,0.09996666,0.8683544303797468,0.5399273
0.9571,0.1047818,0.8712025316455695,0.5467044
0.95812,0.09999984,0.8696835443037972,0.5343189
0.95985,0.09791922,0.8684177215189874,0.57222885
0.9591,0.100619875,0.8712025316455695,0.56585914
0.9596199999999999,0.09924242,0.8715822784810126,0.5374882
0.96024,0.09721261,0.8679746835443038,0.57154834
0.95953,0.097802274,0.8681012658227848,0.5601079
0.95986,0.09775642,0.8666455696202532,0.58173233
0.96066,0.096966855,0.8694936708860759,0.55258
0.9605400000000001,0.09673653,0.8700632911392406,0.55854815
0.9601100000000001,0.09652167,0.8725949367088608,0.56315017
0.9606300000000001,0.09678044,0.8657594936708862,0.55702025
0.9605,0.09634318,0.8696835443037976,0.57914925
0.96129,0.09537984,0.8636075949367088,0.575613
0.96088,0.09649819,0.8648734177215188,0.5902044
0.96168,0.09352676,0.8726582278481012,0.55021495
