train_acc,train_loss,val_acc,val_loss
0.63192,1.272582,0.7536708860759493,0.7874007
0.7850900000000001,0.68717456,0.8063291139240507,0.6086782
0.8216,0.5486467,0.8318354430379745,0.49764246
0.83944,0.47754532,0.8395569620253165,0.46412486
0.8512799999999999,0.43773413,0.8477215189873419,0.42029968
0.8590599999999999,0.41061902,0.8641139240506329,0.3906234
0.86486,0.39264208,0.8691139240506328,0.3794376
0.86808,0.3782061,0.8691139240506328,0.3697248
0.8717699999999999,0.36727613,0.87373417721519,0.37244785
0.87525,0.35817415,0.8750632911392404,0.36423525
0.8759,0.3509123,0.8734810126582278,0.36090547
0.87785,0.34480286,0.8788607594936709,0.35080588
0.8813,0.3371189,0.8784810126582279,0.34873626
0.8823099999999999,0.33399713,0.8784810126582279,0.34088087
0.88303,0.32890305,0.8801898734177215,0.3394285
0.88405,0.32471454,0.8785443037974684,0.34246108
0.8850800000000001,0.32072777,0.8822151898734178,0.33338073
0.8873,0.31709835,0.8835443037974685,0.33416083
0.8872000000000001,0.3141773,0.8783544303797467,0.34038448
0.8893899999999999,0.31075695,0.8791772151898736,0.33807623
0.8894500000000001,0.30800754,0.8826582278481011,0.33856857
0.8901500000000001,0.3059649,0.8827848101265824,0.33318344
0.8907999999999999,0.30400223,0.8834177215189872,0.33290747
0.8914200000000001,0.30054662,0.8827215189873417,0.33039913
0.89184,0.29882574,0.8849999999999999,0.3330124
0.89339,0.29570618,0.8803164556962025,0.33879417
0.8934000000000001,0.29413965,0.8751265822784813,0.35330334
0.89356,0.29317904,0.8845569620253164,0.3265207
0.89448,0.29041737,0.8870253164556963,0.32638913
0.89518,0.28932866,0.8779746835443036,0.33586657
0.8949900000000001,0.2888295,0.8848101265822785,0.3303905
0.89677,0.28551123,0.8843037974683542,0.32544348
0.8965100000000001,0.28435773,0.885632911392405,0.3269355
0.8975700000000001,0.28225583,0.8871518987341771,0.32384786
0.89725,0.28204706,0.8877215189873418,0.32019502
0.89852,0.27856153,0.8848734177215188,0.32767004
0.8981300000000001,0.28042695,0.8868354430379747,0.3267575
0.8982,0.27800032,0.885632911392405,0.32658333
0.8990499999999999,0.27490118,0.8844303797468355,0.33401397
0.9004500000000001,0.27399153,0.8825949367088607,0.32745415
0.9005,0.27307037,0.8840506329113924,0.3243287
0.89976,0.27282426,0.8841139240506329,0.32268253
0.90074,0.27138323,0.8854430379746834,0.3194439
0.90081,0.2711818,0.8891139240506328,0.3180648
0.9003300000000001,0.26894262,0.8839873417721518,0.32499382
0.90141,0.26868978,0.8844303797468355,0.32533792
0.9022800000000001,0.26735204,0.8851898734177214,0.32559133
0.90103,0.2670256,0.8867088607594938,0.32556129
0.9024200000000001,0.2646728,0.8836075949367089,0.33285797
0.9032100000000001,0.2644195,0.8805696202531645,0.33665398
0.90249,0.26328516,0.8839240506329114,0.326538
0.9035599999999999,0.26285455,0.8868354430379747,0.3291696
0.9035299999999999,0.26192132,0.8853164556962025,0.32713044
0.90388,0.26032972,0.8838607594936709,0.32868594
0.90306,0.26003265,0.8806329113924052,0.33414274
0.90447,0.2597983,0.8844303797468355,0.32437497
0.90427,0.25821972,0.8846835443037977,0.33068666
0.90517,0.25671804,0.8829746835443038,0.3315519
0.90546,0.2576458,0.8835443037974683,0.32771426
0.9048800000000001,0.25612843,0.8842405063291138,0.33201805
0.90573,0.25563782,0.885126582278481,0.33034986
0.9064,0.25511608,0.8851898734177216,0.32809287
0.90555,0.25359163,0.8827848101265824,0.33106175
0.90552,0.25340453,0.8839873417721518,0.33241317
0.90611,0.25281298,0.8865822784810126,0.32522315
0.9064000000000001,0.25186968,0.8862025316455695,0.32819638
0.9070699999999999,0.25204322,0.8858860759493671,0.32417506
0.9059200000000001,0.25047842,0.8850632911392403,0.3267294
0.90674,0.24949929,0.8872151898734177,0.3310381
0.90625,0.24909927,0.8865189873417721,0.3246881
0.90774,0.24801101,0.8844303797468355,0.32771027
0.90819,0.24753118,0.884873417721519,0.3305873
0.9076600000000001,0.2472867,0.884367088607595,0.33055565
0.9075,0.24640885,0.8839873417721518,0.3322892
0.90783,0.24567908,0.884493670886076,0.3313953
0.90863,0.24549301,0.8820886075949368,0.3320416
0.9078800000000001,0.24469714,0.8838607594936712,0.33074015
0.90816,0.24356516,0.8865822784810128,0.32807907
0.9087799999999999,0.24356033,0.8824050632911392,0.33494493
0.9103499999999999,0.24180478,0.8837974683544305,0.33237782
0.9093499999999999,0.24107803,0.8820253164556963,0.3371918
0.90895,0.24154328,0.8818987341772152,0.33654857
0.9097000000000001,0.24026355,0.8850632911392408,0.32985708
0.9093600000000001,0.23897614,0.8843670886075947,0.33067355
0.90983,0.23887669,0.8836075949367089,0.33157575
0.91024,0.23844598,0.8839240506329116,0.3337694
0.9103499999999999,0.23762722,0.8818354430379746,0.33837822
0.91007,0.23785385,0.8819620253164558,0.33757025
0.91145,0.23611245,0.8843670886075948,0.33555284
0.91075,0.23623413,0.8827848101265824,0.33329615
0.9106600000000001,0.23575525,0.8817721518987341,0.33850396
0.9113600000000001,0.23507947,0.8841772151898734,0.33650923
0.91195,0.23397297,0.8812025316455696,0.3363176
0.91212,0.2330165,0.8829113924050633,0.33537188
0.91279,0.23250064,0.884240506329114,0.33461863
0.9124000000000001,0.2327399,0.8827215189873417,0.3348011
0.9124599999999999,0.23191105,0.8817721518987341,0.3372224
0.9132100000000001,0.23179324,0.884873417721519,0.33334407
0.9123900000000001,0.23092599,0.8834177215189875,0.33700797
0.91311,0.23023555,0.8844936708860758,0.33881533
